id_pagamento,id_apolice,id_segurado,id_parcela,competencia,data_vencimento,data_pagamento,valor_pago,valor_esperado,status,metodo_pagamento,ramo,perfil_pagamento
PG-ital-00020124,AP-000924,SEG-000924,AP-000924-13,2025-01,2025-01-12,2025-01-12,680.65,680.65,Pago,Boleto,Auto,Bom
PG-ital-00020125,AP-000925,SEG-000925,AP-000925-13,2025-01,2025-01-10,2025-01-10,647.71,647.71,Pago,Boleto,Vida,Medio
PG-ital-00020126,AP-000926,SEG-000926,AP-000926-13,2025-01,2025-01-18,2025-01-18,651.58,651.58,Pago,Debito,Auto,Bom
PG-ital-00020127,AP-000927,SEG-000927,AP-000927-13,2025-01,2025-01-20,2025-01-20,309.83,309.83,Pago,Debito,Vida,Medio
PG-ital-00020128,AP-000928,SEG-000928,AP-000928-13,2025-01,2025-01-10,2025-01-10,581.12,581.12,Pago,Debito,Vida,Bom
PG-ital-00020129,AP-000929,SEG-000929,AP-000929-13,2025-01,2025-01-18,2025-01-18,437.99,437.99,Pago,Debito,Auto,Ruim
PG-ital-00020130,AP-000930,SEG-000930,AP-000930-13,2025-01,2025-01-10,2025-01-10,474.57,474.57,Pago,Cartao,Vida,Medio
PG-ital-00020131,AP-000931,SEG-000931,AP-000931-13,2025-01,2025-01-10,2025-01-10,727.01,727.01,Pago,Boleto,Residencial,Medio
PG-ital-00020132,AP-000932,SEG-000932,AP-000932-13,2025-01,2025-01-25,2025-01-25,500.37,500.37,Pago,Debito,Saude,Medio
PG-ital-00020133,AP-000933,SEG-000933,AP-000933-13,2025-01,2025-01-15,,0.00,213.55,Inadimplente,Cartao,Auto,Medio
PG-ital-00020134,AP-000934,SEG-000934,AP-000934-13,2025-01,2025-01-18,2025-01-18,226.80,226.80,Pago,Debito,Auto,Bom
PG-ital-00020135,AP-000935,SEG-000935,AP-000935-13,2025-01,2025-01-20,2025-01-20,486.27,486.27,Pago,Debito,Auto,Bom
PG-ital-00020136,AP-000936,SEG-000936,AP-000936-13,2025-01,2025-01-10,2025-01-25,794.51,794.51,Pago,Boleto,Residencial,Ruim
PG-ital-00020137,AP-000937,SEG-000937,AP-000937-13,2025-01,2025-01-12,2025-01-12,154.71,154.71,Pago,Boleto,Empresarial,Bom
PG-ital-00020138,AP-000938,SEG-000938,AP-000938-13,2025-01,2025-01-10,2025-01-10,406.56,406.56,Pago,Boleto,Vida,Bom
PG-ital-00020139,AP-000939,SEG-000939,AP-000939-13,2025-01,2025-01-12,2025-01-12,250.59,250.59,Pago,Boleto,Saude,Bom
PG-ital-00020140,AP-000940,SEG-000940,AP-000940-13,2025-01,2025-01-20,,0.00,715.22,Inadimplente,Cartao,Auto,Medio
PG-ital-00020141,AP-000941,SEG-000941,AP-000941-13,2025-01,2025-01-20,2025-01-20,289.98,289.98,Pago,Cartao,Auto,Bom
PG-ital-00020142,AP-000942,SEG-000942,AP-000942-13,2025-01,2025-01-20,2025-01-20,624.61,624.61,Pago,Debito,Saude,Bom
PG-ital-00020143,AP-000943,SEG-000943,AP-000943-13,2025-01,2025-01-08,2025-01-08,379.49,379.49,Pago,Boleto,Vida,Bom
PG-ital-00020144,AP-000944,SEG-000944,AP-000944-13,2025-01,2025-01-20,2025-01-20,401.17,401.17,Pago,Debito,Vida,Bom
PG-ital-00020145,AP-000945,SEG-000945,AP-000945-13,2025-01,2025-01-08,2025-01-15,714.59,714.59,Pago,Debito,Auto,Medio
PG-ital-00020146,AP-000946,SEG-000946,AP-000946-13,2025-01,2025-01-20,2025-01-20,479.50,479.50,Pago,Debito,Vida,Bom
PG-ital-00020147,AP-000947,SEG-000947,AP-000947-13,2025-01,2025-01-25,2025-01-25,384.06,384.06,Pago,Cartao,Vida,Medio
PG-ital-00020148,AP-000948,SEG-000948,AP-000948-13,2025-01,2025-01-25,2025-01-28,282.10,282.10,Pago,Boleto,Saude,Medio
PG-ital-00020149,AP-000949,SEG-000949,AP-000949-13,2025-01,2025-01-08,2025-01-09,636.44,636.44,Pago,Debito,Vida,Bom
PG-ital-00020150,AP-000950,SEG-000950,AP-000950-13,2025-01,2025-01-05,2025-01-05,572.73,572.73,Pago,Debito,Saude,Bom
PG-ital-00020151,AP-000951,SEG-000951,AP-000951-13,2025-01,2025-01-25,2025-01-28,334.05,334.05,Pago,Debito,Vida,Medio
PG-ital-00020152,AP-000952,SEG-000952,AP-000952-13,2025-01,2025-01-20,2025-01-20,557.81,557.81,Pago,Debito,Auto,Medio
PG-ital-00020153,AP-000953,SEG-000953,AP-000953-13,2025-01,2025-01-18,2025-01-19,600.18,600.18,Pago,Debito,Vida,Bom
PG-ital-00020154,AP-000954,SEG-000954,AP-000954-13,2025-01,2025-01-18,2025-01-18,756.27,756.27,Pago,Cartao,Residencial,Medio
PG-ital-00020155,AP-000955,SEG-000955,AP-000955-13,2025-01,2025-01-12,2025-01-13,121.87,121.87,Pago,Debito,Vida,Bom
PG-ital-00020156,AP-000956,SEG-000956,AP-000956-13,2025-01,2025-01-15,2025-01-16,537.07,537.07,Pago,Cartao,Auto,Bom
PG-ital-00020157,AP-000957,SEG-000957,AP-000957-13,2025-01,2025-01-12,2025-01-12,439.18,439.18,Pago,Cartao,Vida,Bom
PG-ital-00020158,AP-000958,SEG-000958,AP-000958-13,2025-01,2025-01-05,2025-01-07,224.33,224.33,Pago,Cartao,Auto,Bom
PG-ital-00020159,AP-000959,SEG-000959,AP-000959-13,2025-01,2025-01-08,2025-01-08,821.31,821.31,Pago,Debito,Residencial,Bom
PG-ital-00020160,AP-000960,SEG-000960,AP-000960-13,2025-01,2025-01-18,2025-01-18,437.66,437.66,Pago,Debito,Residencial,Bom
PG-ital-00020161,AP-000961,SEG-000961,AP-000961-13,2025-01,2025-01-15,2025-01-15,211.86,211.86,Pago,Debito,Residencial,Medio
PG-ital-00020162,AP-000962,SEG-000962,AP-000962-13,2025-01,2025-01-05,2025-01-08,470.17,470.17,Pago,Debito,Vida,Medio
PG-ital-00020163,AP-000963,SEG-000963,AP-000963-13,2025-01,2025-01-10,2025-01-10,764.56,764.56,Pago,Cartao,Empresarial,Bom
PG-ital-00020164,AP-000964,SEG-000964,AP-000964-13,2025-01,2025-01-15,2025-01-15,378.06,378.06,Pago,Cartao,Residencial,Bom
PG-ital-00020165,AP-000965,SEG-000965,AP-000965-13,2025-01,2025-01-18,2025-01-18,378.12,378.12,Pago,Boleto,Vida,Medio
PG-ital-00020166,AP-000966,SEG-000966,AP-000966-13,2025-01,2025-01-20,2025-01-21,714.08,714.08,Pago,Cartao,Saude,Bom
PG-ital-00020167,AP-000967,SEG-000967,AP-000967-13,2025-01,2025-01-12,2025-01-12,310.03,310.03,Pago,Debito,Saude,Medio
PG-ital-00020168,AP-000968,SEG-000968,AP-000968-13,2025-01,2025-01-20,,0.00,362.91,Inadimplente,Boleto,Saude,Ruim
PG-ital-00020169,AP-000969,SEG-000969,AP-000969-13,2025-01,2025-01-18,2025-01-18,690.87,690.87,Pago,Cartao,Residencial,Bom
PG-ital-00020170,AP-000970,SEG-000970,AP-000970-13,2025-01,2025-01-20,2025-02-17,419.54,419.54,Pago,Boleto,Auto,Ruim
PG-ital-00020171,AP-000971,SEG-000971,AP-000971-13,2025-01,2025-01-25,2025-01-25,810.34,810.34,Pago,Debito,Residencial,Bom
PG-ital-00020172,AP-000972,SEG-000972,AP-000972-13,2025-01,2025-01-10,2025-01-10,511.01,511.01,Pago,Boleto,Vida,Bom
PG-ital-00020173,AP-000973,SEG-000973,AP-000973-13,2025-01,2025-01-25,2025-01-25,732.90,732.90,Pago,Boleto,Vida,Medio
PG-ital-00020174,AP-000974,SEG-000974,AP-000974-13,2025-01,2025-01-08,2025-01-08,641.15,641.15,Pago,Cartao,Auto,Bom
PG-ital-00020175,AP-000975,SEG-000975,AP-000975-13,2025-01,2025-01-25,2025-01-27,264.03,264.03,Pago,Boleto,Vida,Bom
PG-ital-00020176,AP-000976,SEG-000976,AP-000976-13,2025-01,2025-01-15,2025-01-22,428.96,428.96,Pago,Boleto,Vida,Ruim
PG-ital-00020177,AP-000977,SEG-000977,AP-000977-13,2025-01,2025-01-12,2025-01-12,539.21,539.21,Pago,Boleto,Vida,Bom
PG-ital-00020178,AP-000978,SEG-000978,AP-000978-13,2025-01,2025-01-25,2025-01-25,575.42,575.42,Pago,Boleto,Vida,Medio
PG-ital-00020179,AP-000979,SEG-000979,AP-000979-13,2025-01,2025-01-15,2025-01-22,120.62,120.62,Pago,Boleto,Vida,Medio
PG-ital-00020180,AP-000980,SEG-000980,AP-000980-13,2025-01,2025-01-12,2025-01-12,249.57,249.57,Pago,Debito,Residencial,Bom
PG-ital-00020181,AP-000981,SEG-000981,AP-000981-13,2025-01,2025-01-10,2025-01-10,680.17,680.17,Pago,Debito,Empresarial,Medio
PG-ital-00020182,AP-000982,SEG-000982,AP-000982-13,2025-01,2025-01-08,2025-01-08,538.62,538.62,Pago,Boleto,Empresarial,Bom
PG-ital-00020183,AP-000983,SEG-000983,AP-000983-13,2025-01,2025-01-05,2025-01-05,712.25,712.25,Pago,Cartao,Vida,Bom
PG-ital-00020184,AP-000984,SEG-000984,AP-000984-13,2025-01,2025-01-10,2025-01-10,489.49,489.49,Pago,Debito,Vida,Medio
PG-ital-00020185,AP-000985,SEG-000985,AP-000985-13,2025-01,2025-01-15,2025-01-15,314.14,314.14,Pago,Debito,Saude,Bom
PG-ital-00020186,AP-000986,SEG-000986,AP-000986-13,2025-01,2025-01-25,2025-01-25,726.42,726.42,Pago,Cartao,Vida,Ruim
PG-ital-00020187,AP-000987,SEG-000987,AP-000987-13,2025-01,2025-01-10,2025-01-10,389.65,389.65,Pago,Boleto,Vida,Medio
PG-ital-00020188,AP-000988,SEG-000988,AP-000988-13,2025-01,2025-01-08,2025-01-08,845.52,845.52,Pago,Debito,Auto,Medio
PG-ital-00020189,AP-000989,SEG-000989,AP-000989-13,2025-01,2025-01-20,2025-02-01,157.43,157.43,Pago,Cartao,Saude,Medio
PG-ital-00020190,AP-000990,SEG-000990,AP-000990-13,2025-01,2025-01-12,2025-01-12,570.00,570.00,Pago,Debito,Vida,Bom
PG-ital-00020191,AP-000991,SEG-000991,AP-000991-13,2025-01,2025-01-25,2025-01-25,828.97,828.97,Pago,Debito,Saude,Bom
PG-ital-00020192,AP-000992,SEG-000992,AP-000992-13,2025-01,2025-01-20,2025-02-04,597.86,597.86,Pago,Debito,Vida,Ruim
PG-ital-00020193,AP-000993,SEG-000993,AP-000993-13,2025-01,2025-01-10,2025-01-14,131.40,131.40,Pago,Debito,Auto,Bom
PG-ital-00020194,AP-000994,SEG-000994,AP-000994-13,2025-01,2025-01-20,2025-01-20,128.95,128.95,Pago,Debito,Saude,Medio
PG-ital-00020195,AP-000995,SEG-000995,AP-000995-13,2025-01,2025-01-10,2025-01-10,256.05,256.05,Pago,Debito,Saude,Medio
PG-ital-00020196,AP-000996,SEG-000996,AP-000996-13,2025-01,2025-01-10,2025-01-17,119.12,119.12,Pago,Boleto,Saude,Medio
PG-ital-00020197,AP-000997,SEG-000997,AP-000997-13,2025-01,2025-01-20,2025-01-23,364.20,364.20,Pago,Boleto,Vida,Medio
PG-ital-00020198,AP-000998,SEG-000998,AP-000998-13,2025-01,2025-01-12,2025-01-12,159.09,159.09,Pago,Debito,Empresarial,Bom
PG-ital-00020199,AP-000999,SEG-000999,AP-000999-13,2025-01,2025-01-25,2025-01-25,225.94,225.94,Pago,Debito,Vida,Medio
PG-ital-00020200,AP-001000,SEG-001000,AP-001000-13,2025-01,2025-01-08,2025-01-09,354.58,354.58,Pago,Cartao,Vida,Bom
PG-ital-00020201,AP-001001,SEG-001001,AP-001001-13,2025-01,2025-01-20,2025-01-20,372.89,372.89,Pago,Debito,Auto,Bom
PG-ital-00020202,AP-001002,SEG-001002,AP-001002-13,2025-01,2025-01-10,2025-01-10,174.41,174.41,Pago,Cartao,Empresarial,Bom
PG-ital-00020203,AP-001003,SEG-001003,AP-001003-13,2025-01,2025-01-05,2025-01-05,148.16,148.16,Pago,Boleto,Auto,Ruim
PG-ital-00020204,AP-001004,SEG-001004,AP-001004-13,2025-01,2025-01-05,2025-01-06,164.13,164.13,Pago,Debito,Saude,Bom
PG-ital-00020205,AP-001005,SEG-001005,AP-001005-13,2025-01,2025-01-12,2025-01-12,679.86,679.86,Pago,Boleto,Auto,Bom
PG-ital-00020206,AP-001006,SEG-001006,AP-001006-13,2025-01,2025-01-10,2025-01-10,231.68,231.68,Pago,Cartao,Residencial,Bom
PG-ital-00020207,AP-001007,SEG-001007,AP-001007-13,2025-01,2025-01-05,2025-01-05,464.41,464.41,Pago,Boleto,Auto,Bom
PG-ital-00020208,AP-001008,SEG-001008,AP-001008-13,2025-01,2025-01-15,2025-01-15,129.37,129.37,Pago,Cartao,Residencial,Bom
PG-ital-00020209,AP-001009,SEG-001009,AP-001009-13,2025-01,2025-01-18,2025-01-21,620.81,620.81,Pago,Boleto,Residencial,Medio
PG-ital-00020210,AP-001010,SEG-001010,AP-001010-13,2025-01,2025-01-18,2025-01-21,752.33,752.33,Pago,Debito,Saude,Medio
PG-ital-00020211,AP-001011,SEG-001011,AP-001011-13,2025-01,2025-01-10,2025-01-10,343.88,343.88,Pago,Cartao,Residencial,Bom
PG-ital-00020212,AP-001012,SEG-001012,AP-001012-13,2025-01,2025-01-10,2025-01-10,348.08,348.08,Pago,Debito,Residencial,Bom
PG-ital-00020213,AP-001013,SEG-001013,AP-001013-13,2025-01,2025-01-08,2025-01-08,495.08,495.08,Pago,Debito,Saude,Bom
PG-ital-00020214,AP-001014,SEG-001014,AP-001014-13,2025-01,2025-01-15,2025-01-15,801.05,801.05,Pago,Cartao,Auto,Bom
PG-ital-00020215,AP-001015,SEG-001015,AP-001015-13,2025-01,2025-01-20,2025-01-23,399.90,399.90,Pago,Cartao,Saude,Medio
PG-ital-00020216,AP-001016,SEG-001016,AP-001016-13,2025-01,2025-01-25,2025-01-25,792.43,792.43,Pago,Cartao,Auto,Bom
PG-ital-00020217,AP-001017,SEG-001017,AP-001017-13,2025-01,2025-01-12,2025-01-12,131.67,131.67,Pago,Debito,Auto,Bom
PG-ital-00020218,AP-001018,SEG-001018,AP-001018-13,2025-01,2025-01-25,2025-01-25,789.27,789.27,Pago,Boleto,Saude,Medio
PG-ital-00020219,AP-001019,SEG-001019,AP-001019-13,2025-01,2025-01-10,2025-01-10,367.54,367.54,Pago,Debito,Auto,Bom
PG-ital-00020220,AP-001020,SEG-001020,AP-001020-13,2025-01,2025-01-20,2025-01-23,126.48,126.48,Pago,Boleto,Empresarial,Medio
PG-ital-00020221,AP-001021,SEG-001021,AP-001021-13,2025-01,2025-01-08,2025-01-08,740.25,740.25,Pago,Cartao,Residencial,Medio
PG-ital-00020222,AP-001022,SEG-001022,AP-001022-13,2025-01,2025-01-12,2025-01-13,623.84,623.84,Pago,Debito,Vida,Bom
PG-ital-00020223,AP-001023,SEG-001023,AP-001023-13,2025-01,2025-01-15,2025-01-15,795.08,795.08,Pago,Cartao,Vida,Bom
PG-ital-00020224,AP-001024,SEG-001024,AP-001024-13,2025-01,2025-01-20,2025-01-20,170.70,170.70,Pago,Debito,Auto,Bom
PG-ital-00020225,AP-001025,SEG-001025,AP-001025-13,2025-01,2025-01-10,2025-01-17,176.38,176.38,Pago,Debito,Saude,Ruim
PG-ital-00020226,AP-001026,SEG-001026,AP-001026-13,2025-01,2025-01-20,2025-01-20,340.75,340.75,Pago,Cartao,Residencial,Medio
PG-ital-00020227,AP-001027,SEG-001027,AP-001027-13,2025-01,2025-01-18,2025-01-20,147.64,147.64,Pago,Debito,Saude,Bom
PG-ital-00020228,AP-001028,SEG-001028,AP-001028-13,2025-01,2025-01-25,2025-01-25,666.46,666.46,Pago,Boleto,Auto,Bom
PG-ital-00020229,AP-001029,SEG-001029,AP-001029-13,2025-01,2025-01-20,2025-01-20,487.00,487.00,Pago,Debito,Saude,Bom
PG-ital-00020230,AP-001030,SEG-001030,AP-001030-13,2025-01,2025-01-08,2025-01-09,514.08,514.08,Pago,Debito,Vida,Bom
PG-ital-00020231,AP-001031,SEG-001031,AP-001031-13,2025-01,2025-01-25,2025-01-25,458.78,458.78,Pago,Cartao,Residencial,Bom
PG-ital-00020232,AP-001032,SEG-001032,AP-001032-13,2025-01,2025-01-15,2025-01-22,644.37,644.37,Pago,Boleto,Saude,Medio
PG-ital-00020233,AP-001033,SEG-001033,AP-001033-13,2025-01,2025-01-12,2025-01-13,114.74,114.74,Pago,Cartao,Auto,Bom
PG-ital-00020234,AP-001034,SEG-001034,AP-001034-13,2025-01,2025-01-10,2025-01-10,638.81,638.81,Pago,Debito,Auto,Bom
PG-ital-00020235,AP-001035,SEG-001035,AP-001035-13,2025-01,2025-01-08,2025-01-08,790.10,790.10,Pago,Boleto,Auto,Ruim
PG-ital-00020236,AP-001036,SEG-001036,AP-001036-13,2025-01,2025-01-25,2025-01-25,340.88,340.88,Pago,Debito,Auto,Bom
PG-ital-00020237,AP-001037,SEG-001037,AP-001037-13,2025-01,2025-01-10,2025-01-10,213.72,213.72,Pago,Boleto,Vida,Bom
PG-ital-00020238,AP-001038,SEG-001038,AP-001038-13,2025-01,2025-01-05,2025-01-06,321.01,321.01,Pago,Boleto,Saude,Bom
PG-ital-00020239,AP-001039,SEG-001039,AP-001039-13,2025-01,2025-01-25,2025-01-26,847.24,847.24,Pago,Cartao,Saude,Bom
PG-ital-00020240,AP-001040,SEG-001040,AP-001040-13,2025-01,2025-01-08,2025-01-10,697.29,697.29,Pago,Debito,Saude,Bom
PG-ital-00020241,AP-001041,SEG-001041,AP-001041-13,2025-01,2025-01-12,2025-01-13,134.20,134.20,Pago,Debito,Auto,Bom
PG-ital-00020242,AP-001042,SEG-001042,AP-001042-13,2025-01,2025-01-08,2025-01-08,714.38,714.38,Pago,Cartao,Vida,Bom
PG-ital-00020243,AP-001043,SEG-001043,AP-001043-13,2025-01,2025-01-25,2025-01-25,347.48,347.48,Pago,Boleto,Residencial,Bom
PG-ital-00020244,AP-001044,SEG-001044,AP-001044-13,2025-01,2025-01-20,2025-01-23,290.87,290.87,Pago,Cartao,Vida,Medio
PG-ital-00020245,AP-001045,SEG-001045,AP-001045-13,2025-01,2025-01-18,2025-01-20,533.74,533.74,Pago,Boleto,Vida,Bom
PG-ital-00020246,AP-001046,SEG-001046,AP-001046-13,2025-01,2025-01-15,2025-01-15,605.59,605.59,Pago,Debito,Residencial,Bom
PG-ital-00020247,AP-001047,SEG-001047,AP-001047-13,2025-01,2025-01-20,2025-01-22,148.20,148.20,Pago,Debito,Saude,Bom
PG-ital-00020248,AP-001048,SEG-001048,AP-001048-13,2025-01,2025-01-10,2025-01-10,646.20,646.20,Pago,Debito,Residencial,Bom
PG-ital-00020249,AP-001049,SEG-001049,AP-001049-13,2025-01,2025-01-08,2025-01-08,167.35,167.35,Pago,Boleto,Vida,Medio
PG-ital-00020250,AP-001050,SEG-001050,AP-001050-13,2025-01,2025-01-10,2025-01-10,754.69,754.69,Pago,Debito,Saude,Bom
PG-ital-00020251,AP-001051,SEG-001051,AP-001051-13,2025-01,2025-01-25,2025-01-27,114.84,114.84,Pago,Cartao,Auto,Bom
PG-ital-00020252,AP-001052,SEG-001052,AP-001052-13,2025-01,2025-01-05,2025-01-06,103.85,103.85,Pago,Debito,Vida,Bom
PG-ital-00020253,AP-001053,SEG-001053,AP-001053-13,2025-01,2025-01-10,2025-01-10,599.35,599.35,Pago,Debito,Auto,Bom
PG-ital-00020254,AP-001054,SEG-001054,AP-001054-13,2025-01,2025-01-10,2025-01-17,455.38,455.38,Pago,Boleto,Vida,Medio
PG-ital-00020255,AP-001055,SEG-001055,AP-001055-13,2025-01,2025-01-15,2025-01-15,466.21,466.21,Pago,Debito,Residencial,Medio
PG-ital-00020256,AP-001056,SEG-001056,AP-001056-13,2025-01,2025-01-25,2025-02-01,665.79,665.79,Pago,Cartao,Residencial,Medio
PG-ital-00020257,AP-001057,SEG-001057,AP-001057-13,2025-01,2025-01-08,2025-01-09,488.94,488.94,Pago,Cartao,Residencial,Bom
PG-ital-00020258,AP-001058,SEG-001058,AP-001058-13,2025-01,2025-01-25,2025-01-25,646.03,646.03,Pago,Debito,Auto,Bom
PG-ital-00020259,AP-001059,SEG-001059,AP-001059-13,2025-01,2025-01-08,2025-01-08,328.73,328.73,Pago,Cartao,Residencial,Bom
PG-ital-00020260,AP-001060,SEG-001060,AP-001060-13,2025-01,2025-01-12,2025-01-12,446.24,446.24,Pago,Debito,Vida,Medio
PG-ital-00020261,AP-001061,SEG-001061,AP-001061-13,2025-01,2025-01-10,2025-01-10,355.46,355.46,Pago,Debito,Residencial,Bom
PG-ital-00020262,AP-001062,SEG-001062,AP-001062-13,2025-01,2025-01-25,2025-01-25,809.72,809.72,Pago,Boleto,Auto,Bom
PG-ital-00020263,AP-001063,SEG-001063,AP-001063-13,2025-01,2025-01-20,2025-01-20,704.17,704.17,Pago,Cartao,Saude,Bom
PG-ital-00020264,AP-001064,SEG-001064,AP-001064-13,2025-01,2025-01-15,2025-01-27,97.62,97.62,Pago,Boleto,Vida,Medio
PG-ital-00020265,AP-001065,SEG-001065,AP-001065-13,2025-01,2025-01-15,2025-01-22,311.95,311.95,Pago,Boleto,Empresarial,Ruim
PG-ital-00020266,AP-001066,SEG-001066,AP-001066-13,2025-01,2025-01-25,2025-01-25,767.94,767.94,Pago,Debito,Auto,Bom
PG-ital-00020267,AP-001067,SEG-001067,AP-001067-13,2025-01,2025-01-08,2025-01-08,389.91,389.91,Pago,Debito,Residencial,Medio
PG-ital-00020268,AP-001068,SEG-001068,AP-001068-13,2025-01,2025-01-08,2025-01-08,363.24,363.24,Pago,Debito,Auto,Bom
PG-ital-00020269,AP-001069,SEG-001069,AP-001069-13,2025-01,2025-01-08,2025-01-15,567.96,567.96,Pago,Boleto,Saude,Medio
PG-ital-00020270,AP-001070,SEG-001070,AP-001070-13,2025-01,2025-01-05,2025-01-05,380.34,380.34,Pago,Cartao,Auto,Bom
PG-ital-00020271,AP-001071,SEG-001071,AP-001071-13,2025-01,2025-01-12,2025-01-19,459.82,459.82,Pago,Cartao,Auto,Ruim
PG-ital-00020272,AP-001072,SEG-001072,AP-001072-13,2025-01,2025-01-25,2025-01-26,679.68,679.68,Pago,Cartao,Vida,Bom
PG-ital-00020273,AP-001073,SEG-001073,AP-001073-13,2025-01,2025-01-10,2025-01-10,564.52,564.52,Pago,Cartao,Auto,Bom
PG-ital-00020274,AP-001074,SEG-001074,AP-001074-13,2025-01,2025-01-20,2025-01-22,350.53,350.53,Pago,Debito,Vida,Bom
PG-ital-00020275,AP-001075,SEG-001075,AP-001075-13,2025-01,2025-01-05,2025-01-05,438.04,438.04,Pago,Cartao,Auto,Bom
PG-ital-00020276,AP-001076,SEG-001076,AP-001076-13,2025-01,2025-01-05,2025-01-05,668.34,668.34,Pago,Boleto,Vida,Medio
PG-ital-00020277,AP-001077,SEG-001077,AP-001077-13,2025-01,2025-01-15,2025-02-12,433.15,433.15,Pago,Boleto,Vida,Ruim
PG-ital-00020278,AP-001078,SEG-001078,AP-001078-13,2025-01,2025-01-08,2025-01-09,393.97,393.97,Pago,Debito,Vida,Bom
PG-ital-00020279,AP-001079,SEG-001079,AP-001079-13,2025-01,2025-01-25,2025-01-25,667.50,667.50,Pago,Cartao,Residencial,Bom
PG-ital-00020280,AP-001080,SEG-001080,AP-001080-13,2025-01,2025-01-25,2025-01-26,531.97,531.97,Pago,Boleto,Auto,Bom
PG-ital-00020281,AP-001081,SEG-001081,AP-001081-13,2025-01,2025-01-08,2025-01-08,527.16,527.16,Pago,Debito,Residencial,Bom
PG-ital-00020282,AP-001082,SEG-001082,AP-001082-13,2025-01,2025-01-15,2025-01-15,243.93,243.93,Pago,Cartao,Empresarial,Bom
PG-ital-00020283,AP-001083,SEG-001083,AP-001083-13,2025-01,2025-01-10,2025-01-11,216.10,216.10,Pago,Boleto,Residencial,Bom
PG-ital-00020284,AP-001084,SEG-001084,AP-001084-13,2025-01,2025-01-08,2025-01-08,161.41,161.41,Pago,Cartao,Residencial,Bom
PG-ital-00020285,AP-001085,SEG-001085,AP-001085-13,2025-01,2025-01-20,2025-01-20,758.48,758.48,Pago,Debito,Vida,Bom
PG-ital-00020286,AP-001086,SEG-001086,AP-001086-13,2025-01,2025-01-20,2025-01-20,818.60,818.60,Pago,Debito,Auto,Bom
PG-ital-00020287,AP-001087,SEG-001087,AP-001087-13,2025-01,2025-01-10,2025-01-25,550.23,550.23,Pago,Cartao,Saude,Ruim
PG-ital-00020288,AP-001088,SEG-001088,AP-001088-13,2025-01,2025-01-05,2025-01-05,198.67,198.67,Pago,Debito,Saude,Bom
PG-ital-00020289,AP-001089,SEG-001089,AP-001089-13,2025-01,2025-01-10,2025-01-10,673.31,673.31,Pago,Boleto,Residencial,Medio
PG-ital-00020290,AP-001090,SEG-001090,AP-001090-13,2025-01,2025-01-12,2025-01-12,790.17,790.17,Pago,Debito,Vida,Bom
PG-ital-00020291,AP-001091,SEG-001091,AP-001091-13,2025-01,2025-01-25,2025-01-25,409.42,409.42,Pago,Boleto,Auto,Medio
PG-ital-00020292,AP-001092,SEG-001092,AP-001092-13,2025-01,2025-01-25,2025-01-25,100.47,100.47,Pago,Cartao,Empresarial,Medio
PG-ital-00020293,AP-001093,SEG-001093,AP-001093-13,2025-01,2025-01-10,2025-01-10,660.66,660.66,Pago,Boleto,Residencial,Bom
PG-ital-00020294,AP-001094,SEG-001094,AP-001094-13,2025-01,2025-01-10,2025-01-10,768.55,768.55,Pago,Cartao,Vida,Bom
PG-ital-00020295,AP-001095,SEG-001095,AP-001095-13,2025-01,2025-01-12,2025-01-13,193.72,193.72,Pago,Boleto,Auto,Bom
PG-ital-00020296,AP-001096,SEG-001096,AP-001096-13,2025-01,2025-01-12,2025-01-12,495.45,495.45,Pago,Boleto,Vida,Bom
PG-ital-00020297,AP-001097,SEG-001097,AP-001097-13,2025-01,2025-01-20,2025-01-20,710.02,710.02,Pago,Cartao,Auto,Bom
PG-ital-00020298,AP-001098,SEG-001098,AP-001098-13,2025-01,2025-01-10,2025-01-10,668.05,668.05,Pago,Debito,Saude,Bom
PG-ital-00020299,AP-001099,SEG-001099,AP-001099-13,2025-01,2025-01-18,,0.00,430.59,Inadimplente,Boleto,Vida,Medio
PG-ital-00020300,AP-001100,SEG-001100,AP-001100-13,2025-01,2025-01-15,2025-01-30,773.97,773.97,Pago,Boleto,Empresarial,Ruim
PG-ital-00020301,AP-001101,SEG-001101,AP-001101-13,2025-01,2025-01-18,2025-01-18,733.09,733.09,Pago,Debito,Empresarial,Bom
PG-ital-00020302,AP-001102,SEG-001102,AP-001102-13,2025-01,2025-01-20,2025-01-22,435.14,435.14,Pago,Debito,Auto,Bom
PG-ital-00020303,AP-001103,SEG-001103,AP-001103-13,2025-01,2025-01-12,,0.00,499.33,Inadimplente,Boleto,Residencial,Medio
PG-ital-00020304,AP-001104,SEG-001104,AP-001104-13,2025-01,2025-01-10,2025-01-22,844.47,844.47,Pago,Boleto,Saude,Medio
PG-ital-00020305,AP-001105,SEG-001105,AP-001105-13,2025-01,2025-01-15,2025-01-15,249.95,249.95,Pago,Cartao,Saude,Bom
PG-ital-00020306,AP-001106,SEG-001106,AP-001106-13,2025-01,2025-01-08,2025-01-08,96.72,96.72,Pago,Boleto,Auto,Bom
PG-ital-00020307,AP-001107,SEG-001107,AP-001107-13,2025-01,2025-01-12,2025-01-12,201.80,201.80,Pago,Debito,Residencial,Bom
PG-ital-00020308,AP-001108,SEG-001108,AP-001108-13,2025-01,2025-01-10,2025-01-10,668.36,668.36,Pago,Cartao,Residencial,Bom
