id_pagamento,id_apolice,id_segurado,id_parcela,competencia,data_vencimento,data_pagamento,valor_pago,valor_esperado,status,metodo_pagamento,ramo,perfil_pagamento
PG-leto-00022546,AP-000946,SEG-000946,AP-000946-13,2025-01,2025-01-15,,0.00,604.02,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00022547,AP-000947,SEG-000947,AP-000947-13,2025-01,2025-01-12,,0.00,181.60,Inadimplente,Boleto,Vida,Ruim
PG-leto-00022548,AP-000948,SEG-000948,AP-000948-13,2025-01,2025-01-08,2025-01-08,1249.54,1249.54,Pago,Boleto,Saude,Bom
PG-leto-00022549,AP-000949,SEG-000949,AP-000949-13,2025-01,2025-01-20,2025-02-04,411.35,411.35,Pago,Boleto,Auto,Ruim
PG-leto-00022550,AP-000950,SEG-000950,AP-000950-13,2025-01,2025-01-10,2025-01-10,202.42,202.42,Pago,Cartao,Vida,Bom
PG-leto-00022551,AP-000951,SEG-000951,AP-000951-13,2025-01,2025-01-25,2025-01-25,646.97,646.97,Pago,Cartao,Vida,Bom
PG-leto-00022552,AP-000952,SEG-000952,AP-000952-13,2025-01,2025-01-15,2025-01-15,196.07,196.07,Pago,Debito,Auto,Medio
PG-leto-00022553,AP-000953,SEG-000953,AP-000953-13,2025-01,2025-01-05,2025-01-05,1031.09,1031.09,Pago,Cartao,Empresarial,Medio
PG-leto-00022554,AP-000954,SEG-000954,AP-000954-13,2025-01,2025-01-25,2025-01-27,987.12,987.12,Pago,Boleto,Saude,Bom
PG-leto-00022555,AP-000955,SEG-000955,AP-000955-13,2025-01,2025-01-25,2025-01-25,997.33,997.33,Pago,Cartao,Residencial,Bom
PG-leto-00022556,AP-000956,SEG-000956,AP-000956-13,2025-01,2025-01-12,2025-01-12,1045.36,1045.36,Pago,Cartao,Empresarial,Medio
PG-leto-00022557,AP-000957,SEG-000957,AP-000957-13,2025-01,2025-01-08,2025-01-15,1437.10,1437.10,Pago,Boleto,Saude,Medio
PG-leto-00022558,AP-000958,SEG-000958,AP-000958-13,2025-01,2025-01-25,2025-02-06,1078.56,1078.56,Pago,Boleto,Residencial,Medio
PG-leto-00022559,AP-000959,SEG-000959,AP-000959-13,2025-01,2025-01-15,2025-01-15,1300.83,1300.83,Pago,Debito,Empresarial,Ruim
PG-leto-00022560,AP-000960,SEG-000960,AP-000960-13,2025-01,2025-01-12,2025-01-19,951.17,951.17,Pago,Boleto,Empresarial,Medio
PG-leto-00022561,AP-000961,SEG-000961,AP-000961-13,2025-01,2025-01-15,,0.00,342.12,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00022562,AP-000962,SEG-000962,AP-000962-13,2025-01,2025-01-05,2025-01-12,1109.94,1109.94,Pago,Cartao,Vida,Ruim
PG-leto-00022563,AP-000963,SEG-000963,AP-000963-13,2025-01,2025-01-15,2025-01-16,584.45,584.45,Pago,Boleto,Residencial,Bom
PG-leto-00022564,AP-000964,SEG-000964,AP-000964-13,2025-01,2025-01-20,2025-01-20,1055.03,1055.03,Pago,Boleto,Empresarial,Medio
PG-leto-00022565,AP-000965,SEG-000965,AP-000965-13,2025-01,2025-01-20,,0.00,347.31,Inadimplente,Boleto,Saude,Ruim
PG-leto-00022566,AP-000966,SEG-000966,AP-000966-13,2025-01,2025-01-12,2025-01-12,744.93,744.93,Pago,Boleto,Auto,Medio
PG-leto-00022567,AP-000967,SEG-000967,AP-000967-13,2025-01,2025-01-10,2025-01-10,1136.78,1136.78,Pago,Cartao,Saude,Ruim
PG-leto-00022568,AP-000968,SEG-000968,AP-000968-13,2025-01,2025-01-08,2025-02-05,1274.27,1274.27,Pago,Boleto,Residencial,Ruim
PG-leto-00022569,AP-000969,SEG-000969,AP-000969-13,2025-01,2025-01-10,2025-01-25,368.56,368.56,Pago,Boleto,Vida,Ruim
PG-leto-00022570,AP-000970,SEG-000970,AP-000970-13,2025-01,2025-01-12,2025-01-12,339.31,339.31,Pago,Boleto,Auto,Bom
PG-leto-00022571,AP-000971,SEG-000971,AP-000971-13,2025-01,2025-01-08,2025-01-08,1004.11,1004.11,Pago,Boleto,Auto,Bom
PG-leto-00022572,AP-000972,SEG-000972,AP-000972-13,2025-01,2025-01-05,2025-02-02,446.74,446.74,Pago,Boleto,Residencial,Ruim
PG-leto-00022573,AP-000973,SEG-000973,AP-000973-13,2025-01,2025-01-12,,0.00,1077.86,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00022574,AP-000974,SEG-000974,AP-000974-13,2025-01,2025-01-20,2025-01-20,907.26,907.26,Pago,Boleto,Auto,Medio
PG-leto-00022575,AP-000975,SEG-000975,AP-000975-13,2025-01,2025-01-12,2025-01-12,1347.70,1347.70,Pago,Boleto,Empresarial,Medio
PG-leto-00022576,AP-000976,SEG-000976,AP-000976-13,2025-01,2025-01-05,2025-01-05,792.55,792.55,Pago,Boleto,Empresarial,Ruim
PG-leto-00022577,AP-000977,SEG-000977,AP-000977-13,2025-01,2025-01-08,2025-01-08,436.29,436.29,Pago,Boleto,Empresarial,Bom
PG-leto-00022578,AP-000978,SEG-000978,AP-000978-13,2025-01,2025-01-18,2025-01-18,1389.85,1389.85,Pago,Cartao,Auto,Bom
PG-leto-00022579,AP-000979,SEG-000979,AP-000979-13,2025-01,2025-01-10,2025-01-17,1263.59,1263.59,Pago,Boleto,Residencial,Medio
PG-leto-00022580,AP-000980,SEG-000980,AP-000980-13,2025-01,2025-01-10,,0.00,1286.79,Inadimplente,Boleto,Empresarial,Medio
PG-leto-00022581,AP-000981,SEG-000981,AP-000981-13,2025-01,2025-01-20,2025-01-23,778.22,778.22,Pago,Debito,Saude,Medio
PG-leto-00022582,AP-000982,SEG-000982,AP-000982-13,2025-01,2025-01-15,2025-01-15,727.75,727.75,Pago,Boleto,Residencial,Bom
PG-leto-00022583,AP-000983,SEG-000983,AP-000983-13,2025-01,2025-01-05,2025-01-05,999.39,999.39,Pago,Boleto,Empresarial,Bom
PG-leto-00022584,AP-000984,SEG-000984,AP-000984-13,2025-01,2025-01-20,2025-01-23,1043.22,1043.22,Pago,Boleto,Vida,Medio
PG-leto-00022585,AP-000985,SEG-000985,AP-000985-13,2025-01,2025-01-25,2025-01-25,368.41,368.41,Pago,Boleto,Vida,Medio
PG-leto-00022586,AP-000986,SEG-000986,AP-000986-13,2025-01,2025-01-08,2025-01-15,315.74,315.74,Pago,Cartao,Saude,Medio
PG-leto-00022587,AP-000987,SEG-000987,AP-000987-13,2025-01,2025-01-25,2025-01-25,633.11,633.11,Pago,Cartao,Auto,Medio
PG-leto-00022588,AP-000988,SEG-000988,AP-000988-13,2025-01,2025-01-20,2025-02-04,695.48,695.48,Pago,Cartao,Empresarial,Ruim
PG-leto-00022589,AP-000989,SEG-000989,AP-000989-13,2025-01,2025-01-12,2025-01-15,1054.65,1054.65,Pago,Boleto,Auto,Medio
PG-leto-00022590,AP-000990,SEG-000990,AP-000990-13,2025-01,2025-01-18,2025-01-18,659.22,659.22,Pago,Debito,Empresarial,Bom
PG-leto-00022591,AP-000991,SEG-000991,AP-000991-13,2025-01,2025-01-20,2025-01-27,1243.41,1243.41,Pago,Boleto,Vida,Ruim
PG-leto-00022592,AP-000992,SEG-000992,AP-000992-13,2025-01,2025-01-25,2025-01-25,336.56,336.56,Pago,Boleto,Auto,Ruim
PG-leto-00022593,AP-000993,SEG-000993,AP-000993-13,2025-01,2025-01-15,2025-01-15,878.83,878.83,Pago,Debito,Auto,Ruim
PG-leto-00022594,AP-000994,SEG-000994,AP-000994-13,2025-01,2025-01-18,2025-01-21,725.83,725.83,Pago,Cartao,Vida,Medio
PG-leto-00022595,AP-000995,SEG-000995,AP-000995-13,2025-01,2025-01-25,,0.00,212.04,Inadimplente,Cartao,Auto,Medio
PG-leto-00022596,AP-000996,SEG-000996,AP-000996-13,2025-01,2025-01-12,2025-01-12,900.17,900.17,Pago,Boleto,Auto,Medio
PG-leto-00022597,AP-000997,SEG-000997,AP-000997-13,2025-01,2025-01-10,2025-01-10,788.12,788.12,Pago,Boleto,Empresarial,Bom
PG-leto-00022598,AP-000998,SEG-000998,AP-000998-13,2025-01,2025-01-12,2025-01-12,379.04,379.04,Pago,Boleto,Empresarial,Medio
PG-leto-00022599,AP-000999,SEG-000999,AP-000999-13,2025-01,2025-01-10,,0.00,409.87,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00022600,AP-001000,SEG-001000,AP-001000-13,2025-01,2025-01-20,2025-01-20,950.16,950.16,Pago,Boleto,Empresarial,Medio
PG-leto-00022601,AP-001001,SEG-001001,AP-001001-13,2025-01,2025-01-05,2025-01-07,919.06,919.06,Pago,Cartao,Residencial,Bom
PG-leto-00022602,AP-001002,SEG-001002,AP-001002-13,2025-01,2025-01-25,2025-01-28,764.28,764.28,Pago,Boleto,Auto,Medio
PG-leto-00022603,AP-001003,SEG-001003,AP-001003-13,2025-01,2025-01-12,,0.00,992.36,Inadimplente,Boleto,Empresarial,Medio
PG-leto-00022604,AP-001004,SEG-001004,AP-001004-13,2025-01,2025-01-25,,0.00,832.69,Inadimplente,Boleto,Vida,Medio
PG-leto-00022605,AP-001005,SEG-001005,AP-001005-13,2025-01,2025-01-18,2025-01-18,236.40,236.40,Pago,Boleto,Empresarial,Bom
PG-leto-00022606,AP-001006,SEG-001006,AP-001006-13,2025-01,2025-01-05,2025-01-12,779.55,779.55,Pago,Cartao,Auto,Ruim
PG-leto-00022607,AP-001007,SEG-001007,AP-001007-13,2025-01,2025-01-20,,0.00,770.62,Inadimplente,Boleto,Auto,Ruim
PG-leto-00022608,AP-001008,SEG-001008,AP-001008-13,2025-01,2025-01-08,2025-01-08,294.09,294.09,Pago,Boleto,Empresarial,Medio
PG-leto-00022609,AP-001009,SEG-001009,AP-001009-13,2025-01,2025-01-18,2025-01-18,1168.83,1168.83,Pago,Boleto,Vida,Medio
PG-leto-00022610,AP-001010,SEG-001010,AP-001010-13,2025-01,2025-01-18,2025-02-15,1141.95,1141.95,Pago,Debito,Residencial,Ruim
PG-leto-00022611,AP-001011,SEG-001011,AP-001011-13,2025-01,2025-01-12,2025-01-12,593.79,593.79,Pago,Cartao,Auto,Bom
PG-leto-00022612,AP-001012,SEG-001012,AP-001012-13,2025-01,2025-01-08,2025-01-08,302.78,302.78,Pago,Boleto,Residencial,Medio
PG-leto-00022613,AP-001013,SEG-001013,AP-001013-13,2025-01,2025-01-15,2025-01-16,975.52,975.52,Pago,Boleto,Vida,Bom
PG-leto-00022614,AP-001014,SEG-001014,AP-001014-13,2025-01,2025-01-10,,0.00,850.41,Inadimplente,Boleto,Saude,Ruim
PG-leto-00022615,AP-001015,SEG-001015,AP-001015-13,2025-01,2025-01-20,,0.00,1118.46,Inadimplente,Boleto,Residencial,Ruim
PG-leto-00022616,AP-001016,SEG-001016,AP-001016-13,2025-01,2025-01-05,2025-01-07,271.43,271.43,Pago,Boleto,Auto,Bom
PG-leto-00022617,AP-001017,SEG-001017,AP-001017-13,2025-01,2025-01-18,,0.00,822.31,Inadimplente,Boleto,Empresarial,Medio
PG-leto-00022618,AP-001018,SEG-001018,AP-001018-13,2025-01,2025-01-15,2025-01-18,1425.75,1425.75,Pago,Boleto,Auto,Medio
PG-leto-00022619,AP-001019,SEG-001019,AP-001019-13,2025-01,2025-01-25,2025-01-25,1059.16,1059.16,Pago,Boleto,Residencial,Medio
PG-leto-00022620,AP-001020,SEG-001020,AP-001020-13,2025-01,2025-01-15,2025-01-15,1164.01,1164.01,Pago,Cartao,Auto,Ruim
PG-leto-00022621,AP-001021,SEG-001021,AP-001021-13,2025-01,2025-01-20,2025-01-22,688.89,688.89,Pago,Boleto,Residencial,Bom
PG-leto-00022622,AP-001022,SEG-001022,AP-001022-13,2025-01,2025-01-05,,0.00,1414.96,Inadimplente,Boleto,Saude,Ruim
PG-leto-00022623,AP-001023,SEG-001023,AP-001023-13,2025-01,2025-01-20,2025-01-20,212.49,212.49,Pago,Boleto,Auto,Medio
PG-leto-00022624,AP-001024,SEG-001024,AP-001024-13,2025-01,2025-01-12,,0.00,361.16,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00022625,AP-001025,SEG-001025,AP-001025-13,2025-01,2025-01-20,2025-01-20,1105.59,1105.59,Pago,Boleto,Auto,Medio
PG-leto-00022626,AP-001026,SEG-001026,AP-001026-13,2025-01,2025-01-18,2025-01-18,607.98,607.98,Pago,Boleto,Empresarial,Medio
PG-leto-00022627,AP-001027,SEG-001027,AP-001027-13,2025-01,2025-01-20,2025-01-21,485.51,485.51,Pago,Boleto,Empresarial,Bom
PG-leto-00022628,AP-001028,SEG-001028,AP-001028-13,2025-01,2025-01-25,2025-02-01,512.44,512.44,Pago,Boleto,Auto,Ruim
PG-leto-00022629,AP-001029,SEG-001029,AP-001029-13,2025-01,2025-01-08,2025-01-23,443.06,443.06,Pago,Cartao,Residencial,Ruim
PG-leto-00022630,AP-001030,SEG-001030,AP-001030-13,2025-01,2025-01-10,,0.00,848.23,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00022631,AP-001031,SEG-001031,AP-001031-13,2025-01,2025-01-18,2025-01-30,946.12,946.12,Pago,Debito,Vida,Medio
PG-leto-00022632,AP-001032,SEG-001032,AP-001032-13,2025-01,2025-01-05,2025-01-05,812.37,812.37,Pago,Boleto,Empresarial,Medio
PG-leto-00022633,AP-001033,SEG-001033,AP-001033-13,2025-01,2025-01-05,2025-01-05,783.81,783.81,Pago,Boleto,Vida,Bom
PG-leto-00022634,AP-001034,SEG-001034,AP-001034-13,2025-01,2025-01-18,2025-01-18,300.37,300.37,Pago,Boleto,Residencial,Bom
PG-leto-00022635,AP-001035,SEG-001035,AP-001035-13,2025-01,2025-01-18,2025-01-18,1056.69,1056.69,Pago,Debito,Empresarial,Ruim
PG-leto-00022636,AP-001036,SEG-001036,AP-001036-13,2025-01,2025-01-15,2025-01-30,624.95,624.95,Pago,Boleto,Empresarial,Ruim
PG-leto-00022637,AP-001037,SEG-001037,AP-001037-13,2025-01,2025-01-05,,0.00,643.40,Inadimplente,Boleto,Empresarial,Medio
PG-leto-00022638,AP-001038,SEG-001038,AP-001038-13,2025-01,2025-01-25,2025-01-28,1206.67,1206.67,Pago,Debito,Residencial,Medio
PG-leto-00022639,AP-001039,SEG-001039,AP-001039-13,2025-01,2025-01-12,,0.00,1319.48,Inadimplente,Boleto,Saude,Ruim
PG-leto-00022640,AP-001040,SEG-001040,AP-001040-13,2025-01,2025-01-18,2025-01-18,233.38,233.38,Pago,Boleto,Empresarial,Medio
PG-leto-00022641,AP-001041,SEG-001041,AP-001041-13,2025-01,2025-01-18,2025-01-18,633.39,633.39,Pago,Boleto,Auto,Medio
PG-leto-00022642,AP-001042,SEG-001042,AP-001042-13,2025-01,2025-01-15,2025-01-15,537.24,537.24,Pago,Debito,Saude,Medio
PG-leto-00022643,AP-001043,SEG-001043,AP-001043-13,2025-01,2025-01-18,2025-01-18,477.92,477.92,Pago,Cartao,Empresarial,Bom
PG-leto-00022644,AP-001044,SEG-001044,AP-001044-13,2025-01,2025-01-18,2025-01-18,1006.35,1006.35,Pago,Boleto,Residencial,Medio
PG-leto-00022645,AP-001045,SEG-001045,AP-001045-13,2025-01,2025-01-08,2025-01-08,520.44,520.44,Pago,Debito,Empresarial,Bom
PG-leto-00022646,AP-001046,SEG-001046,AP-001046-13,2025-01,2025-01-12,2025-01-12,890.16,890.16,Pago,Boleto,Empresarial,Medio
PG-leto-00022647,AP-001047,SEG-001047,AP-001047-13,2025-01,2025-01-18,,0.00,612.45,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00022648,AP-001048,SEG-001048,AP-001048-13,2025-01,2025-01-08,,0.00,814.47,Inadimplente,Boleto,Vida,Medio
PG-leto-00022649,AP-001049,SEG-001049,AP-001049-13,2025-01,2025-01-15,2025-01-22,778.22,778.22,Pago,Debito,Auto,Ruim
PG-leto-00022650,AP-001050,SEG-001050,AP-001050-13,2025-01,2025-01-05,2025-01-08,1098.67,1098.67,Pago,Boleto,Empresarial,Medio
PG-leto-00022651,AP-001051,SEG-001051,AP-001051-13,2025-01,2025-01-08,2025-01-23,382.51,382.51,Pago,Cartao,Auto,Ruim
PG-leto-00022652,AP-001052,SEG-001052,AP-001052-13,2025-01,2025-01-08,,0.00,693.63,Inadimplente,Boleto,Empresarial,Medio
PG-leto-00022653,AP-001053,SEG-001053,AP-001053-13,2025-01,2025-01-12,,0.00,302.94,Inadimplente,Boleto,Residencial,Ruim
PG-leto-00022654,AP-001054,SEG-001054,AP-001054-13,2025-01,2025-01-18,2025-01-18,216.70,216.70,Pago,Boleto,Empresarial,Medio
PG-leto-00022655,AP-001055,SEG-001055,AP-001055-13,2025-01,2025-01-15,2025-01-27,447.85,447.85,Pago,Boleto,Residencial,Medio
PG-leto-00022656,AP-001056,SEG-001056,AP-001056-13,2025-01,2025-01-05,2025-01-05,889.69,889.69,Pago,Cartao,Auto,Ruim
PG-leto-00022657,AP-001057,SEG-001057,AP-001057-13,2025-01,2025-01-18,2025-02-02,879.83,879.83,Pago,Boleto,Vida,Ruim
PG-leto-00022658,AP-001058,SEG-001058,AP-001058-13,2025-01,2025-01-15,2025-01-15,284.78,284.78,Pago,Boleto,Vida,Ruim
PG-leto-00022659,AP-001059,SEG-001059,AP-001059-13,2025-01,2025-01-12,,0.00,1406.63,Inadimplente,Boleto,Residencial,Medio
PG-leto-00022660,AP-001060,SEG-001060,AP-001060-13,2025-01,2025-01-18,,0.00,904.62,Inadimplente,Boleto,Vida,Medio
PG-leto-00022661,AP-001061,SEG-001061,AP-001061-13,2025-01,2025-01-18,,0.00,794.23,Inadimplente,Boleto,Auto,Ruim
PG-leto-00022662,AP-001062,SEG-001062,AP-001062-13,2025-01,2025-01-05,2025-01-05,346.82,346.82,Pago,Debito,Auto,Bom
PG-leto-00022663,AP-001063,SEG-001063,AP-001063-13,2025-01,2025-01-08,2025-01-08,1321.94,1321.94,Pago,Boleto,Auto,Medio
PG-leto-00022664,AP-001064,SEG-001064,AP-001064-13,2025-01,2025-01-25,2025-01-25,1038.26,1038.26,Pago,Cartao,Auto,Bom
PG-leto-00022665,AP-001065,SEG-001065,AP-001065-13,2025-01,2025-01-10,2025-01-25,1169.71,1169.71,Pago,Cartao,Residencial,Ruim
PG-leto-00022666,AP-001066,SEG-001066,AP-001066-13,2025-01,2025-01-12,2025-01-12,1204.69,1204.69,Pago,Cartao,Empresarial,Bom
PG-leto-00022667,AP-001067,SEG-001067,AP-001067-13,2025-01,2025-01-12,2025-01-12,985.03,985.03,Pago,Boleto,Residencial,Medio
PG-leto-00022668,AP-001068,SEG-001068,AP-001068-13,2025-01,2025-01-08,2025-01-11,1243.40,1243.40,Pago,Boleto,Vida,Medio
PG-leto-00022669,AP-001069,SEG-001069,AP-001069-13,2025-01,2025-01-05,2025-01-08,942.36,942.36,Pago,Debito,Saude,Medio
PG-leto-00022670,AP-001070,SEG-001070,AP-001070-13,2025-01,2025-01-18,2025-01-18,391.39,391.39,Pago,Boleto,Auto,Bom
PG-leto-00022671,AP-001071,SEG-001071,AP-001071-13,2025-01,2025-01-12,2025-01-12,594.09,594.09,Pago,Boleto,Residencial,Medio
PG-leto-00022672,AP-001072,SEG-001072,AP-001072-13,2025-01,2025-01-12,,0.00,427.95,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00022673,AP-001073,SEG-001073,AP-001073-13,2025-01,2025-01-25,,196.97,356.76,Inadimplente,Boleto,Residencial,Medio
PG-leto-00022674,AP-001074,SEG-001074,AP-001074-13,2025-01,2025-01-08,2025-01-08,613.99,613.99,Pago,Boleto,Vida,Bom
PG-leto-00022675,AP-001075,SEG-001075,AP-001075-13,2025-01,2025-01-08,2025-02-05,843.96,843.96,Pago,Cartao,Residencial,Ruim
PG-leto-00022676,AP-001076,SEG-001076,AP-001076-13,2025-01,2025-01-05,,273.19,726.73,Inadimplente,Boleto,Auto,Ruim
PG-leto-00022677,AP-001077,SEG-001077,AP-001077-13,2025-01,2025-01-05,2025-01-20,658.98,658.98,Pago,Cartao,Saude,Ruim
PG-leto-00022678,AP-001078,SEG-001078,AP-001078-13,2025-01,2025-01-15,2025-01-15,877.48,877.48,Pago,Boleto,Residencial,Ruim
PG-leto-00022679,AP-001079,SEG-001079,AP-001079-13,2025-01,2025-01-05,,0.00,952.99,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00022680,AP-001080,SEG-001080,AP-001080-13,2025-01,2025-01-08,2025-01-08,673.01,673.01,Pago,Debito,Auto,Bom
PG-leto-00022681,AP-001081,SEG-001081,AP-001081-13,2025-01,2025-01-15,2025-01-17,802.86,802.86,Pago,Boleto,Empresarial,Bom
PG-leto-00022682,AP-001082,SEG-001082,AP-001082-13,2025-01,2025-01-08,2025-01-11,1346.28,1346.28,Pago,Boleto,Auto,Medio
PG-leto-00022683,AP-001083,SEG-001083,AP-001083-13,2025-01,2025-01-15,2025-01-15,667.15,667.15,Pago,Debito,Empresarial,Bom
PG-leto-00022684,AP-001084,SEG-001084,AP-001084-13,2025-01,2025-01-18,2025-01-18,821.07,821.07,Pago,Boleto,Auto,Bom
PG-leto-00022685,AP-001085,SEG-001085,AP-001085-13,2025-01,2025-01-20,2025-01-20,1208.76,1208.76,Pago,Cartao,Empresarial,Medio
PG-leto-00022686,AP-001086,SEG-001086,AP-001086-13,2025-01,2025-01-05,,0.00,760.91,Inadimplente,Boleto,Vida,Ruim
PG-leto-00022687,AP-001087,SEG-001087,AP-001087-13,2025-01,2025-01-12,2025-01-15,553.22,553.22,Pago,Boleto,Auto,Medio
PG-leto-00022688,AP-001088,SEG-001088,AP-001088-13,2025-01,2025-01-08,2025-01-11,1210.32,1210.32,Pago,Boleto,Empresarial,Medio
PG-leto-00022689,AP-001089,SEG-001089,AP-001089-13,2025-01,2025-01-25,2025-01-25,1328.75,1328.75,Pago,Cartao,Empresarial,Medio
PG-leto-00022690,AP-001090,SEG-001090,AP-001090-13,2025-01,2025-01-25,2025-01-25,529.51,529.51,Pago,Cartao,Auto,Bom
PG-leto-00022691,AP-001091,SEG-001091,AP-001091-13,2025-01,2025-01-05,2025-01-05,503.68,503.68,Pago,Cartao,Vida,Bom
PG-leto-00022692,AP-001092,SEG-001092,AP-001092-13,2025-01,2025-01-20,2025-01-20,740.95,740.95,Pago,Boleto,Vida,Bom
PG-leto-00022693,AP-001093,SEG-001093,AP-001093-13,2025-01,2025-01-18,,0.00,723.43,Inadimplente,Boleto,Auto,Medio
PG-leto-00022694,AP-001094,SEG-001094,AP-001094-13,2025-01,2025-01-15,2025-01-15,342.63,342.63,Pago,Debito,Empresarial,Bom
PG-leto-00022695,AP-001095,SEG-001095,AP-001095-13,2025-01,2025-01-20,2025-01-20,642.92,642.92,Pago,Boleto,Auto,Medio
PG-leto-00022696,AP-001096,SEG-001096,AP-001096-13,2025-01,2025-01-18,2025-01-18,1204.41,1204.41,Pago,Debito,Residencial,Bom
PG-leto-00022697,AP-001097,SEG-001097,AP-001097-13,2025-01,2025-01-12,2025-01-27,1128.62,1128.62,Pago,Boleto,Residencial,Ruim
PG-leto-00022698,AP-001098,SEG-001098,AP-001098-13,2025-01,2025-01-15,2025-01-18,1264.89,1264.89,Pago,Boleto,Empresarial,Medio
PG-leto-00022699,AP-001099,SEG-001099,AP-001099-13,2025-01,2025-01-12,2025-01-27,793.24,793.24,Pago,Boleto,Auto,Ruim
PG-leto-00022700,AP-001100,SEG-001100,AP-001100-13,2025-01,2025-01-12,2025-01-12,866.92,866.92,Pago,Boleto,Residencial,Bom
PG-leto-00022701,AP-001101,SEG-001101,AP-001101-13,2025-01,2025-01-15,,0.00,891.33,Inadimplente,Boleto,Auto,Ruim
PG-leto-00022702,AP-001102,SEG-001102,AP-001102-13,2025-01,2025-01-15,2025-01-22,1241.66,1241.66,Pago,Boleto,Saude,Ruim
PG-leto-00022703,AP-001103,SEG-001103,AP-001103-13,2025-01,2025-01-08,2025-01-08,281.60,281.60,Pago,Debito,Residencial,Bom
PG-leto-00022704,AP-001104,SEG-001104,AP-001104-13,2025-01,2025-01-15,2025-01-15,642.31,642.31,Pago,Boleto,Auto,Medio
PG-leto-00022705,AP-001105,SEG-001105,AP-001105-13,2025-01,2025-01-12,2025-01-27,1306.89,1306.89,Pago,Boleto,Auto,Ruim
PG-leto-00022706,AP-001106,SEG-001106,AP-001106-13,2025-01,2025-01-12,2025-01-19,742.54,742.54,Pago,Boleto,Auto,Ruim
PG-leto-00022707,AP-001107,SEG-001107,AP-001107-13,2025-01,2025-01-05,2025-01-12,984.87,984.87,Pago,Debito,Auto,Medio
PG-leto-00022708,AP-001108,SEG-001108,AP-001108-13,2025-01,2025-01-20,2025-01-20,1109.31,1109.31,Pago,Debito,Residencial,Bom
PG-leto-00022709,AP-001109,SEG-001109,AP-001109-13,2025-01,2025-01-25,2025-02-22,940.26,940.26,Pago,Boleto,Auto,Ruim
PG-leto-00022710,AP-001110,SEG-001110,AP-001110-13,2025-01,2025-01-10,2025-01-10,372.83,372.83,Pago,Cartao,Vida,Medio
PG-leto-00022711,AP-001111,SEG-001111,AP-001111-13,2025-01,2025-01-25,2025-01-25,804.97,804.97,Pago,Cartao,Residencial,Bom
PG-leto-00022712,AP-001112,SEG-001112,AP-001112-13,2025-01,2025-01-05,,132.76,314.00,Inadimplente,Boleto,Auto,Ruim
PG-leto-00022713,AP-001113,SEG-001113,AP-001113-13,2025-01,2025-01-18,,0.00,541.13,Inadimplente,Boleto,Auto,Ruim
PG-leto-00022714,AP-001114,SEG-001114,AP-001114-13,2025-01,2025-01-12,2025-01-12,1097.65,1097.65,Pago,Cartao,Saude,Medio
PG-leto-00022715,AP-001115,SEG-001115,AP-001115-13,2025-01,2025-01-15,2025-02-12,613.79,613.79,Pago,Boleto,Auto,Ruim
PG-leto-00022716,AP-001116,SEG-001116,AP-001116-13,2025-01,2025-01-18,,0.00,946.14,Inadimplente,Boleto,Empresarial,Ruim
PG-leto-00022717,AP-001117,SEG-001117,AP-001117-13,2025-01,2025-01-08,2025-01-15,912.16,912.16,Pago,Boleto,Vida,Medio
PG-leto-00022718,AP-001118,SEG-001118,AP-001118-13,2025-01,2025-01-10,2025-01-10,1297.05,1297.05,Pago,Debito,Residencial,Medio
PG-leto-00022719,AP-001119,SEG-001119,AP-001119-13,2025-01,2025-01-05,2025-01-05,782.44,782.44,Pago,Cartao,Saude,Bom
PG-leto-00022720,AP-001120,SEG-001120,AP-001120-13,2025-01,2025-01-12,2025-01-12,1412.00,1412.00,Pago,Debito,Auto,Ruim
PG-leto-00022721,AP-001121,SEG-001121,AP-001121-13,2025-01,2025-01-08,2025-01-11,1070.08,1070.08,Pago,Boleto,Auto,Medio
PG-leto-00022722,AP-001122,SEG-001122,AP-001122-13,2025-01,2025-01-05,,331.47,1287.92,Inadimplente,Debito,Auto,Bom
PG-leto-00022723,AP-001123,SEG-001123,AP-001123-13,2025-01,2025-01-20,2025-01-20,924.28,924.28,Pago,Boleto,Empresarial,Bom
PG-leto-00022724,AP-001124,SEG-001124,AP-001124-13,2025-01,2025-01-10,2025-01-10,515.63,515.63,Pago,Boleto,Saude,Medio
PG-leto-00022725,AP-001125,SEG-001125,AP-001125-13,2025-01,2025-01-12,2025-01-19,1310.64,1310.64,Pago,Boleto,Auto,Medio
PG-leto-00022726,AP-001126,SEG-001126,AP-001126-13,2025-01,2025-01-10,2025-01-13,1288.59,1288.59,Pago,Cartao,Auto,Medio
PG-leto-00022727,AP-001127,SEG-001127,AP-001127-13,2025-01,2025-01-25,2025-02-09,985.62,985.62,Pago,Boleto,Empresarial,Ruim
PG-leto-00022728,AP-001128,SEG-001128,AP-001128-13,2025-01,2025-01-18,2025-01-25,350.60,350.60,Pago,Boleto,Empresarial,Medio
